SiteID,Date Time,DO_conc,temp_F,Depth
TestLake,2018-10-08 10:00,9.52,51.08,9
TestLake,2018-10-08 11:00,9.51,51.08,9
TestLake,2018-10-08 12:00,9.5,51.04,9
TestLake,2018-10-08 13:00,9.49,51.04,9
TestLake,2018-10-08 14:00,9.47,51.01,9
TestLake,2018-10-08 15:00,9.5,51.01,9
TestLake,2018-10-08 16:00,9.5,51.01,9
TestLake,2018-10-08 17:00,9.52,50.97,9
TestLake,2018-10-08 18:00,9.52,50.97,9
TestLake,2018-10-08 19:00,9.52,50.97,9
TestLake,2018-10-08 20:00,9.49,50.94,9
TestLake,2018-10-08 21:00,9.51,50.9,9
TestLake,2018-10-08 22:00,9.51,50.86,9
TestLake,2018-10-08 23:00,9.49,50.86,9
TestLake,2018-10-09 00:00,9.5,50.86,9
TestLake,2018-10-09 01:00,9.51,50.83,9
TestLake,2018-10-09 02:00,9.53,50.79,9
TestLake,2018-10-09 03:00,9.52,50.79,9
TestLake,2018-10-09 04:00,9.53,50.72,9
TestLake,2018-10-09 05:00,9.51,50.68,9
TestLake,2018-10-09 06:00,9.5,50.68,9
TestLake,2018-10-09 07:00,9.44,50.65,9
TestLake,2018-10-09 08:00,9.46,50.65,9
TestLake,2018-10-09 09:00,9.46,50.61,9
TestLake,2018-10-09 10:00,9.51,50.61,9
TestLake,2018-10-09 11:00,9.51,50.58,9
TestLake,2018-10-09 12:00,9.52,50.58,9
TestLake,2018-10-09 13:00,9.53,50.58,9
TestLake,2018-10-09 14:00,9.54,50.58,9
TestLake,2018-10-09 15:00,9.57,50.58,9
TestLake,2018-10-09 16:00,9.57,50.58,9
TestLake,2018-10-09 17:00,9.57,50.54,9
TestLake,2018-10-09 18:00,9.6,50.5,9
TestLake,2018-10-09 19:00,9.61,50.47,9
TestLake,2018-10-09 20:00,9.61,50.43,9
TestLake,2018-10-09 21:00,9.63,50.4,9
TestLake,2018-10-09 22:00,9.64,50.36,9
TestLake,2018-10-09 23:00,9.64,50.32,9
TestLake,2018-10-10 00:00,9.67,50.25,9
TestLake,2018-10-10 01:00,9.68,50.22,9
TestLake,2018-10-10 02:00,9.7,50.18,9
TestLake,2018-10-10 03:00,9.71,50.11,9
TestLake,2018-10-10 04:00,9.75,50.07,9
TestLake,2018-10-10 05:00,9.76,50,9
TestLake,2018-10-10 06:00,9.77,49.93,9
TestLake,2018-10-10 07:00,9.78,49.89,9
TestLake,2018-10-10 08:00,9.8,49.86,9
TestLake,2018-10-10 09:00,9.8,49.78,9
TestLake,2018-10-10 10:00,9.81,49.71,9
TestLake,2018-10-10 11:00,9.82,49.68,9
TestLake,2018-10-10 12:00,9.84,49.6,9
TestLake,2018-10-10 13:00,9.85,49.6,9
TestLake,2018-10-10 14:00,9.88,49.57,9
TestLake,2018-10-10 15:00,9.87,49.57,9
TestLake,2018-10-10 16:00,9.88,49.46,9
TestLake,2018-10-10 17:00,9.91,49.46,9
TestLake,2018-10-10 18:00,9.9,49.39,9
TestLake,2018-10-10 19:00,9.88,49.32,9
TestLake,2018-10-10 20:00,9.91,49.24,9
TestLake,2018-10-10 21:00,9.92,49.14,9
TestLake,2018-10-10 22:00,9.92,49.03,9
TestLake,2018-10-10 23:00,9.91,48.96,9
TestLake,2018-10-11 00:00,9.91,48.88,9
TestLake,2018-10-11 01:00,9.91,48.81,9
TestLake,2018-10-11 02:00,9.9,48.78,9
TestLake,2018-10-11 03:00,9.91,48.78,9
TestLake,2018-10-11 04:00,9.9,48.78,9
TestLake,2018-10-11 05:00,9.88,48.7,9
TestLake,2018-10-11 06:00,9.88,48.6,9
TestLake,2018-10-11 07:00,9.86,48.52,9
TestLake,2018-10-11 08:00,9.86,48.52,9
TestLake,2018-10-11 09:00,9.87,48.45,9
TestLake,2018-10-11 10:00,9.86,48.45,9
TestLake,2018-10-11 11:00,9.9,48.42,9
TestLake,2018-10-11 12:00,9.93,48.34,9
TestLake,2018-10-11 13:00,9.97,48.31,9
TestLake,2018-10-11 14:00,9.99,48.27,9
TestLake,2018-10-11 15:00,10.03,48.31,9
TestLake,2018-10-11 16:00,10.06,48.31,9
TestLake,2018-10-11 17:00,10.08,48.24,9
TestLake,2018-10-11 18:00,10.09,48.16,9
TestLake,2018-10-11 19:00,10.13,48.09,9
TestLake,2018-10-11 20:00,10.12,48.09,9
TestLake,2018-10-11 21:00,10.11,48.16,9
TestLake,2018-10-11 22:00,10.1,48.16,9
TestLake,2018-10-11 23:00,10.11,48.09,9
TestLake,2018-10-12 00:00,10.14,47.98,9
TestLake,2018-10-12 01:00,10.11,47.98,9
TestLake,2018-10-12 02:00,10.15,47.88,9
TestLake,2018-10-12 03:00,10.2,47.77,9
TestLake,2018-10-12 04:00,10.22,47.73,9
TestLake,2018-10-12 05:00,10.19,47.66,9
TestLake,2018-10-12 06:00,10.2,47.59,9
TestLake,2018-10-12 07:00,10.2,47.59,9
TestLake,2018-10-12 08:00,10.2,47.48,9
TestLake,2018-10-12 09:00,10.21,47.44,9
TestLake,2018-10-12 10:00,10.19,47.41,9
TestLake,2018-10-12 11:00,10.2,47.37,9
TestLake,2018-10-12 12:00,10.21,47.37,9
TestLake,2018-10-12 13:00,10.2,47.34,9
TestLake,2018-07-02 16:00,5.44,65.05,6
TestLake,2018-07-02 17:00,5.35,63.1,6
TestLake,2018-07-02 18:00,4.17,58.03,6
TestLake,2018-07-02 19:00,4.35,57.6,6
TestLake,2018-07-02 20:00,3.94,55.69,6
TestLake,2018-07-02 21:00,4.35,57.27,6
TestLake,2018-07-02 22:00,4.49,57.85,6
TestLake,2018-07-02 23:00,4.55,58.28,6
TestLake,2018-07-03 00:00,4.49,58.46,6
TestLake,2018-07-03 01:00,4.91,59.79,6
TestLake,2018-07-03 02:00,4.45,58.86,6
TestLake,2018-07-03 03:00,4.69,59.14,6
TestLake,2018-07-03 04:00,4.71,59.9,6
TestLake,2018-07-03 05:00,4.75,59.94,6
TestLake,2018-07-03 06:00,4.68,60.01,6
TestLake,2018-07-03 07:00,5.15,61.48,6
TestLake,2018-07-03 08:00,5.14,62.49,6
TestLake,2018-07-03 09:00,4.52,60.19,6
TestLake,2018-07-03 10:00,4.53,60.55,6
TestLake,2018-07-03 11:00,4.82,61.34,6
TestLake,2018-07-03 12:00,4.82,61.7,6
TestLake,2018-07-03 13:00,5.08,63.1,6
TestLake,2018-07-03 14:00,5.1,61.92,6
TestLake,2018-07-03 15:00,5.08,61.7,6
TestLake,2018-07-03 16:00,4.65,61.52,6
TestLake,2018-07-03 17:00,4.43,60.84,6
TestLake,2018-07-03 18:00,5.05,62.64,6
TestLake,2018-07-03 19:00,4.76,61.66,6
TestLake,2018-07-03 20:00,4.58,59.32,6
TestLake,2018-07-03 21:00,4.06,57.81,6
TestLake,2018-07-03 22:00,4.36,58.68,6
TestLake,2018-07-03 23:00,4.3,59.14,6
TestLake,2018-07-04 00:00,4.74,61.38,6
TestLake,2018-07-04 01:00,4.38,60.12,6
TestLake,2018-07-04 02:00,4.6,60.44,6
TestLake,2018-07-04 03:00,4.5,60.4,6
TestLake,2018-07-04 04:00,4.34,59.58,6
TestLake,2018-07-04 05:00,4.24,59.36,6
TestLake,2018-07-04 06:00,4.65,60.69,6
TestLake,2018-07-04 07:00,4.51,61.02,6
TestLake,2018-07-04 08:00,4.34,59.72,6
TestLake,2018-07-04 09:00,4.05,59.54,6
TestLake,2018-07-04 10:00,5.91,64.98,6
TestLake,2018-07-04 11:00,5.43,63.72,6
TestLake,2018-07-04 12:00,4.3,57.92,6
TestLake,2018-07-04 13:00,4.15,57.67,6
TestLake,2018-07-04 14:00,3.57,55.36,6
TestLake,2018-07-04 15:00,4.52,60.12,6
TestLake,2018-07-04 16:00,6.05,66.27,6
TestLake,2018-07-04 17:00,5.33,63.1,6
TestLake,2018-07-04 18:00,5.77,64.58,6
TestLake,2018-07-04 19:00,5.2,62.13,6
TestLake,2018-07-04 20:00,4.68,60.62,6
TestLake,2018-07-04 21:00,3.29,56.84,6
TestLake,2018-07-04 22:00,3.31,55.58,6
TestLake,2018-07-04 23:00,3.24,54.07,6
TestLake,2018-07-05 00:00,3.72,55.51,6
TestLake,2018-07-05 01:00,4.54,59.04,6
TestLake,2018-07-05 02:00,4.59,60.44,6
TestLake,2018-07-05 03:00,4.9,61.7,6
TestLake,2018-07-05 04:00,4.29,58.82,6
TestLake,2018-07-05 05:00,3.9,57.09,6
TestLake,2018-07-05 06:00,3.83,57.52,6
TestLake,2018-07-05 07:00,4.15,58.53,6
TestLake,2018-07-05 08:00,5.32,62.02,6
TestLake,2018-07-05 09:00,4.99,64.83,6
TestLake,2018-07-05 10:00,4.87,62.67,6
TestLake,2018-07-05 11:00,4.82,62.38,6
TestLake,2018-07-05 12:00,4.43,60.19,6
TestLake,2018-07-05 13:00,4.5,60.3,6
TestLake,2018-07-05 14:00,4.62,61.3,6
TestLake,2018-07-05 15:00,4.51,61.09,6
TestLake,2018-07-05 16:00,4.44,60.91,6
TestLake,2018-07-05 17:00,4.12,59,6
TestLake,2018-07-05 18:00,4.34,58.96,6
TestLake,2018-07-05 19:00,3.95,58.06,6
TestLake,2018-07-05 20:00,3.8,57.38,6
TestLake,2018-07-05 21:00,3.8,58.57,6
TestLake,2018-07-05 22:00,3.91,59.18,6
TestLake,2018-07-05 23:00,3.94,58.35,6
TestLake,2018-07-06 00:00,3.88,57.81,6
TestLake,2018-07-06 01:00,4.17,59,6
TestLake,2018-07-06 02:00,4.26,59.9,6
TestLake,2018-07-06 03:00,4.24,59.5,6
TestLake,2018-07-06 04:00,4.18,58.82,6
TestLake,2018-07-06 05:00,4.32,59.58,6
TestLake,2018-07-06 06:00,4.4,59.94,6
TestLake,2018-07-06 07:00,4.35,59.76,6
TestLake,2018-07-06 08:00,4.6,60.84,6
TestLake,2018-07-06 09:00,4.46,60.51,6
TestLake,2018-07-06 10:00,4.46,60.62,6
TestLake,2018-07-06 11:00,4.46,60.66,6
TestLake,2018-07-06 12:00,4.33,60.22,6
TestLake,2018-07-06 13:00,4.48,60.84,6
TestLake,2018-07-06 14:00,4.33,60.48,6
TestLake,2018-07-06 15:00,4.46,60.26,6
TestLake,2018-07-06 16:00,4.42,60.84,6
TestLake,2018-07-06 17:00,4.24,60.51,6
TestLake,2018-07-06 18:00,4.31,60.94,6
TestLake,2018-07-06 19:00,4.3,61.12,6
TestLake,2018-07-06 20:00,3.99,59.54,6
TestLake,2018-07-06 21:00,4,58.71,6
TestLake,2018-07-06 22:00,3.82,58.32,6
TestLake,2018-07-06 23:00,3.81,58.53,6
TestLake,2018-07-07 00:00,4.24,60.3,6
TestLake,2018-07-07 01:00,4.47,61.2,6
TestLake,2018-07-07 02:00,4.28,60.3,6
TestLake,2018-07-07 03:00,4.29,60.44,6
TestLake,2018-07-07 04:00,4.29,60.12,6
TestLake,2018-07-07 05:00,4.22,59.79,6
TestLake,2018-07-07 06:00,4.35,59.97,6
TestLake,2018-07-07 07:00,4.49,60.94,6
TestLake,2018-07-07 08:00,4.54,61.74,6
TestLake,2018-07-07 09:00,4.53,61.59,6
TestLake,2018-07-07 10:00,4.82,62.46,6
TestLake,2018-07-07 11:00,4.72,62.06,6
TestLake,2018-07-07 12:00,4.56,61.99,6
TestLake,2018-07-07 13:00,4.22,60.98,6
TestLake,2018-07-07 14:00,4.25,61.41,6
TestLake,2018-07-07 15:00,4.83,66.52,6
TestLake,2018-07-07 16:00,4.23,62.74,6
TestLake,2018-07-07 17:00,6.29,66.92,6
TestLake,2018-07-07 18:00,5.6,66.67,6
TestLake,2018-07-07 19:00,6.58,68,6
TestLake,2018-07-07 20:00,6.66,68.43,6
TestLake,2018-07-07 21:00,3.83,61.99,6
TestLake,2018-07-07 22:00,3.37,59.79,6
TestLake,2018-07-07 23:00,3.43,57.78,6
TestLake,2018-07-08 00:00,3.78,58.82,6
TestLake,2018-07-08 01:00,4.27,60.66,6
TestLake,2018-07-08 02:00,4.42,61.52,6
TestLake,2018-07-08 03:00,4.75,63.14,6
TestLake,2018-07-08 04:00,4.72,62.92,6
TestLake,2018-07-08 05:00,4.74,62.67,6
TestLake,2018-07-08 06:00,4.55,62.35,6
TestLake,2018-07-08 07:00,4.47,62.02,6
TestLake,2018-07-08 08:00,3.65,59.29,6
TestLake,2018-07-08 09:00,4.21,60.55,6
TestLake,2018-07-08 10:00,4.72,63.72,6
TestLake,2018-07-08 11:00,3.8,59.32,6
TestLake,2018-07-08 12:00,4.11,61.77,6
TestLake,2018-07-08 13:00,4.59,62.24,6
TestLake,2018-07-08 14:00,5.41,66.27,6
TestLake,2018-07-08 15:00,6.62,68.9,6
TestLake,2018-07-08 16:00,6.51,67.71,6
TestLake,2018-07-08 17:00,5.59,66.2,6
TestLake,2018-07-08 18:00,4.14,60.51,6
TestLake,2018-07-08 19:00,3.82,59.5,6
TestLake,2018-07-08 20:00,4.21,60.33,6
TestLake,2018-07-08 21:00,4.96,63.82,6
TestLake,2018-07-08 22:00,5.47,66.09,6
TestLake,2018-07-08 23:00,5.52,65.84,6
TestLake,2018-07-09 00:00,4.54,62.67,6
TestLake,2018-07-09 01:00,4.38,62.71,6
TestLake,2018-07-09 02:00,3.92,61.09,6
TestLake,2018-07-09 03:00,4.12,60.87,6
TestLake,2018-07-09 04:00,4.18,61.05,6
TestLake,2018-07-09 05:00,4.16,60.8,6
TestLake,2018-07-09 06:00,4.27,61.66,6
TestLake,2018-07-09 07:00,4.83,63.39,6
TestLake,2018-07-09 08:00,5.12,64.65,6
TestLake,2018-07-09 09:00,4.79,63.61,6
TestLake,2018-07-09 10:00,4.44,62.6,6
TestLake,2018-07-09 11:00,4.47,63.36,6
TestLake,2018-07-09 12:00,4.89,62.89,6
TestLake,2018-07-09 13:00,5.27,64.9,6
TestLake,2018-07-09 14:00,5.52,67.14,6
TestLake,2018-07-09 15:00,5.55,65.91,6
TestLake,2018-07-09 16:00,5.14,65.16,6
TestLake,2018-07-09 17:00,3.9,64.04,6
TestLake,2018-07-09 18:00,4.07,61.12,6
TestLake,2018-07-09 19:00,4.13,61.09,6
TestLake,2018-07-09 20:00,4.24,61.7,6
TestLake,2018-07-09 21:00,3.99,60.58,6
TestLake,2018-07-09 22:00,3.88,60.3,6
TestLake,2018-07-09 23:00,4.19,61.34,6
TestLake,2018-07-10 00:00,4.46,62.38,6
TestLake,2018-07-10 01:00,4.82,63.54,6
TestLake,2018-07-10 02:00,4.88,64.15,6
TestLake,2018-07-10 03:00,3.9,61.88,6
TestLake,2018-07-10 04:00,4.08,61.56,6
TestLake,2018-07-10 05:00,4.28,61.92,6
TestLake,2018-07-10 06:00,4.27,61.92,6
TestLake,2018-07-10 07:00,4.28,62.53,6
TestLake,2018-07-10 08:00,4.29,63.61,6
TestLake,2018-07-10 09:00,4.11,62.28,6
TestLake,2018-07-10 10:00,3.94,62.2,6
TestLake,2018-07-10 11:00,4.17,62.17,6
TestLake,2018-07-10 12:00,4.14,62.17,6
TestLake,2018-07-10 13:00,4.14,61.81,6
TestLake,2018-07-10 14:00,3.87,61.48,6
TestLake,2018-07-10 15:00,3.9,61.84,6
TestLake,2018-07-10 16:00,4.28,62.64,6
TestLake,2018-07-10 17:00,4.31,62.78,6
TestLake,2018-07-10 18:00,3.84,62.06,6
TestLake,2018-07-10 19:00,4.1,62.1,6
TestLake,2018-07-10 20:00,4.37,62.56,6
TestLake,2018-07-10 21:00,4.27,62.53,6
TestLake,2018-07-10 22:00,4.49,63.36,6
TestLake,2018-07-10 23:00,4.5,63.68,6
TestLake,2018-07-11 00:00,4.64,64.33,6
TestLake,2018-07-11 01:00,4.3,63.28,6
TestLake,2018-07-11 02:00,4.24,63.25,6
TestLake,2018-07-11 03:00,4.17,62.38,6
TestLake,2018-07-11 04:00,4.32,63.07,6
TestLake,2018-07-11 05:00,4.45,64.08,6
TestLake,2018-07-11 06:00,4.36,63.68,6
TestLake,2018-07-11 07:00,4.51,63.64,6
TestLake,2018-07-11 08:00,3.9,62.67,6
TestLake,2018-07-11 09:00,4.67,63.86,6
TestLake,2018-07-11 10:00,3.83,62.89,6
TestLake,2018-07-11 11:00,2.82,57.38,6
TestLake,2018-07-11 12:00,4.44,62.85,6
TestLake,2018-07-11 13:00,4.05,63.5,6
TestLake,2018-07-11 14:00,4.68,64.11,6
TestLake,2018-07-11 15:00,4.81,65.37,6
TestLake,2018-07-11 16:00,4,62.24,6
TestLake,2018-07-11 17:00,3.67,60.87,6
TestLake,2018-07-11 18:00,3.68,61.2,6
TestLake,2018-07-11 19:00,4.86,64.98,6
TestLake,2018-07-11 20:00,4.53,64.62,6
TestLake,2018-07-11 21:00,4.3,63.1,6
TestLake,2018-07-11 22:00,4.5,64.26,6
TestLake,2018-07-11 23:00,3.82,62.92,6
TestLake,2018-07-12 00:00,4.18,62.64,6
TestLake,2018-07-12 01:00,4.46,63.5,6
TestLake,2018-07-12 02:00,4.96,66.27,6
TestLake,2018-07-12 03:00,2.95,58.17,6
TestLake,2018-07-12 04:00,3.83,61.12,6
TestLake,2018-07-12 05:00,4.73,63.54,6
TestLake,2018-07-12 06:00,4.97,68.07,6
TestLake,2018-07-12 07:00,7.61,71.71,6
TestLake,2018-07-12 08:00,7.3,71.42,6
TestLake,2018-07-12 09:00,4.21,66.16,6
TestLake,2018-07-12 10:00,2.73,58.1,6
TestLake,2018-07-12 11:00,2.52,58.35,6
TestLake,2018-07-12 12:00,7.75,71.92,6
TestLake,2018-07-12 13:00,7.78,72.18,6
TestLake,2018-07-12 14:00,3.85,66.67,6
TestLake,2018-07-12 15:00,2.99,60.69,6
TestLake,2018-07-12 16:00,3.31,59.68,6
TestLake,2018-07-12 17:00,3.99,62.74,6
TestLake,2018-07-12 18:00,5.44,68.65,6
TestLake,2018-07-12 19:00,5.03,68.22,6
TestLake,2018-07-12 20:00,3.72,62.46,6
TestLake,2018-07-12 21:00,3.32,60.12,6
TestLake,2018-07-12 22:00,3.54,60.73,6
TestLake,2018-07-12 23:00,4.14,62.56,6
TestLake,2018-07-13 00:00,4.07,62.85,6
TestLake,2018-07-13 01:00,4.53,63.86,6
TestLake,2018-07-13 02:00,4.42,64.65,6
TestLake,2018-07-13 03:00,4.57,65.01,6
TestLake,2018-07-13 04:00,4.25,64.54,6
TestLake,2018-07-13 05:00,4.39,64.44,6
TestLake,2018-07-13 06:00,4.43,65.23,6
TestLake,2018-07-13 07:00,4.06,63.25,6
TestLake,2018-07-13 08:00,4.24,63.61,6
TestLake,2018-07-13 09:00,4.67,65.08,6
TestLake,2018-07-13 10:00,4.91,66.06,6
TestLake,2018-07-13 11:00,5.18,66.6,6
TestLake,2018-07-13 12:00,5.14,66.67,6
TestLake,2018-07-13 13:00,4.78,66.06,6
TestLake,2018-07-13 14:00,4.82,65.8,6
TestLake,2018-07-13 15:00,4.71,65.34,6
TestLake,2018-07-13 16:00,5.19,65.08,6
TestLake,2018-07-13 17:00,4.99,66.13,6
TestLake,2018-07-13 18:00,4.56,66.06,6
TestLake,2018-07-13 19:00,4.15,64.47,6
TestLake,2018-07-13 20:00,4.16,65.52,6
TestLake,2018-07-13 21:00,4.82,66.85,6
TestLake,2018-07-13 22:00,4.11,65.23,6
TestLake,2018-07-13 23:00,3.5,62.13,6
TestLake,2018-07-14 00:00,3.91,63.25,6
TestLake,2018-07-14 01:00,3.84,65.12,6
TestLake,2018-07-14 02:00,3.94,64.26,6
TestLake,2018-07-14 03:00,4.36,65.73,6
TestLake,2018-07-14 04:00,4.77,66.49,6
TestLake,2018-07-14 05:00,4.65,66.31,6
TestLake,2018-07-14 06:00,4.46,65.8,6
TestLake,2018-07-14 07:00,4.86,66.56,6
TestLake,2018-07-14 08:00,4.52,66.02,6
TestLake,2018-07-14 09:00,3.89,64.65,6
TestLake,2018-07-14 10:00,4.19,64.69,6
TestLake,2018-07-14 11:00,4.44,65.05,6
TestLake,2018-07-14 12:00,4.34,64.33,6
TestLake,2018-07-14 13:00,4.18,64.4,6
TestLake,2018-07-14 14:00,3.84,63.5,6
TestLake,2018-07-14 15:00,4.06,64,6
TestLake,2018-07-14 16:00,4.1,64.18,6
TestLake,2018-07-14 17:00,4.12,65.16,6
TestLake,2018-07-14 18:00,4.57,65.08,6
TestLake,2018-07-14 19:00,3.51,62.56,6
TestLake,2018-07-14 20:00,3.15,61.48,6
TestLake,2018-07-14 21:00,3.47,62.31,6
TestLake,2018-07-14 22:00,3.44,62.89,6
TestLake,2018-07-14 23:00,3.73,64,6
TestLake,2018-07-15 00:00,4.07,64.36,6
TestLake,2018-07-15 01:00,4.06,64.65,6
TestLake,2018-07-15 02:00,4.31,66.13,6
TestLake,2018-07-15 03:00,3.83,65.01,6
TestLake,2018-07-15 04:00,4,65.16,6
TestLake,2018-07-15 05:00,4.12,65.3,6
TestLake,2018-07-15 06:00,3.9,64.54,6
TestLake,2018-07-15 07:00,3.95,64.98,6
TestLake,2018-07-15 08:00,3.71,64.51,6
TestLake,2018-07-15 09:00,3.79,64.22,6
TestLake,2018-07-15 10:00,3.66,63.82,6
TestLake,2018-07-15 11:00,4.39,66.02,6
TestLake,2018-07-15 12:00,3.14,64.15,6
TestLake,2018-07-15 13:00,3.27,61.56,6
TestLake,2018-07-15 14:00,3.44,63.39,6
TestLake,2018-07-15 15:00,3.93,64.65,6
TestLake,2018-07-15 16:00,4.33,66.6,6
TestLake,2018-07-15 17:00,5.04,68.5,6
TestLake,2018-07-15 18:00,4.7,66.52,6
TestLake,2018-07-15 19:00,4.42,65.95,6
TestLake,2018-07-15 20:00,3.1,61.7,6
TestLake,2018-07-15 21:00,3.26,61.95,6
TestLake,2018-07-15 22:00,3.65,63.14,6
TestLake,2018-07-15 23:00,3.87,66.34,6
TestLake,2018-07-16 00:00,3.23,62.71,6
TestLake,2018-07-16 01:00,3.1,62.02,6
TestLake,2018-07-16 02:00,3.23,61.99,6
TestLake,2018-07-16 03:00,3.46,62.71,6
TestLake,2018-07-16 04:00,3.65,63.46,6
TestLake,2018-07-16 05:00,3.61,64.58,6
TestLake,2018-07-16 06:00,3.74,65.01,6
TestLake,2018-07-16 07:00,3.48,64.11,6
TestLake,2018-07-16 08:00,3.57,63.86,6
TestLake,2018-07-16 09:00,3.9,64.72,6
TestLake,2018-07-16 10:00,4.04,65.98,6
TestLake,2018-07-16 11:00,6.46,71.38,6
TestLake,2018-07-16 12:00,7.33,72.61,6
TestLake,2018-07-16 13:00,7.51,72.68,6
TestLake,2018-07-16 14:00,7.46,72.97,6
TestLake,2018-07-16 15:00,6.95,71.56,6
TestLake,2018-07-16 16:00,7.59,72.9,6
TestLake,2018-07-16 17:00,7.56,73.04,6
TestLake,2018-07-16 18:00,7.59,73.18,6
TestLake,2018-07-16 19:00,4.03,66.78,6
TestLake,2018-07-16 20:00,3.5,64.51,6
TestLake,2018-07-16 21:00,3.44,64.69,6
TestLake,2018-07-16 22:00,3.64,65.12,6
TestLake,2018-07-16 23:00,3.67,65.3,6
TestLake,2018-07-17 00:00,3.03,64.4,6
TestLake,2018-07-17 01:00,3.23,63.82,6
TestLake,2018-07-17 02:00,3.49,63.97,6
TestLake,2018-07-17 03:00,3.89,64.54,6
TestLake,2018-07-17 04:00,3.4,64.36,6
TestLake,2018-07-17 05:00,3.59,64.83,6
TestLake,2018-07-17 06:00,3.83,64.94,6
TestLake,2018-07-17 07:00,4.25,65.73,6
TestLake,2018-07-17 08:00,3.51,64.94,6
TestLake,2018-07-17 09:00,3.41,64.29,6
TestLake,2018-07-17 10:00,3.86,65.73,6
TestLake,2018-07-17 11:00,3.54,64.98,6
TestLake,2018-07-17 12:00,4.14,66.38,6
TestLake,2018-07-17 13:00,4.01,66.42,6
TestLake,2018-07-17 14:00,4.32,66.88,6
TestLake,2018-07-17 15:00,4.12,66.27,6
TestLake,2018-07-17 16:00,3.64,65.23,6
TestLake,2018-07-17 17:00,3.53,65.19,6
TestLake,2018-07-17 18:00,4.15,65.98,6
TestLake,2018-07-17 19:00,4.25,66.63,6
TestLake,2018-07-17 20:00,4.13,66.92,6
TestLake,2018-07-17 21:00,4.35,67.35,6
TestLake,2018-07-17 22:00,4.35,67.46,6
TestLake,2018-07-17 23:00,4.48,67.28,6
TestLake,2018-07-18 00:00,4.13,66.34,6
TestLake,2018-07-18 01:00,4.23,66.63,6
TestLake,2018-07-18 02:00,4.29,66.52,6
TestLake,2018-07-18 03:00,4.08,66.52,6
TestLake,2018-07-18 04:00,3.54,64.76,6
TestLake,2018-07-18 05:00,3.71,65.59,6
TestLake,2018-07-18 06:00,3.46,65.59,6
TestLake,2018-07-18 07:00,3.73,66.24,6
TestLake,2018-07-18 08:00,3.66,66.02,6
TestLake,2018-07-18 09:00,3.39,65.01,6
TestLake,2018-07-18 10:00,3.62,64.87,6
TestLake,2018-07-18 11:00,3.7,65.48,6
TestLake,2018-07-18 12:00,4.23,66.56,6
TestLake,2018-07-18 13:00,3.96,66.56,6
TestLake,2018-07-18 14:00,3.51,64.4,6
TestLake,2018-07-18 15:00,3.05,63.25,6
TestLake,2018-07-18 16:00,2.39,62.42,6
TestLake,2018-07-18 17:00,3.02,63.93,6
TestLake,2018-07-18 18:00,3.09,64,6
TestLake,2018-07-18 19:00,3.54,65.62,6
TestLake,2018-07-18 20:00,3.58,65.48,6
TestLake,2018-07-18 21:00,2.86,64.36,6
TestLake,2018-07-18 22:00,2.82,63.18,6
TestLake,2018-07-18 23:00,2.84,62.6,6
TestLake,2018-07-19 00:00,2.85,63.39,6
TestLake,2018-07-19 01:00,3.29,64.72,6
TestLake,2018-07-19 02:00,3.66,65.26,6
TestLake,2018-07-19 03:00,3.47,65.34,6
TestLake,2018-07-19 04:00,3.51,65.88,6
TestLake,2018-07-19 05:00,3.57,65.88,6
TestLake,2018-07-19 06:00,3.29,65.55,6
TestLake,2018-07-19 07:00,3.17,64.8,6
TestLake,2018-07-19 08:00,3.25,64.98,6
TestLake,2018-07-19 09:00,3.17,64.94,6
TestLake,2018-07-19 10:00,3.5,66.02,6
TestLake,2018-07-19 11:00,3.01,65.08,6
TestLake,2018-07-19 12:00,3.2,65.7,6
TestLake,2018-07-19 13:00,3.47,65.41,6
TestLake,2018-07-19 14:00,3.39,65.23,6
TestLake,2018-07-19 15:00,3.42,65.55,6
TestLake,2018-07-19 16:00,3.81,66.24,6
TestLake,2018-07-19 17:00,3.67,66.31,6
TestLake,2018-07-19 18:00,3.72,66.31,6
TestLake,2018-07-19 19:00,3.99,67.28,6
TestLake,2018-07-19 20:00,4.21,67.86,6
TestLake,2018-07-19 21:00,4.52,68.18,6
TestLake,2018-07-19 22:00,4.14,68.04,6
TestLake,2018-07-19 23:00,2.58,65.12,6
TestLake,2018-07-20 00:00,2.36,62.38,6
TestLake,2018-07-20 01:00,2.01,61.05,6
TestLake,2018-07-20 02:00,2.06,61.59,6
TestLake,2018-07-20 03:00,3.05,64.94,6
TestLake,2018-07-20 04:00,3.49,66.24,6
TestLake,2018-07-20 05:00,3.71,66.34,6
TestLake,2018-07-20 06:00,3.86,67.5,6
TestLake,2018-07-20 07:00,3.35,66.02,6
TestLake,2018-07-20 08:00,2.54,64.26,6
TestLake,2018-07-20 09:00,2.6,64.11,6
TestLake,2018-07-20 10:00,2.64,62.82,6
TestLake,2018-07-20 11:00,2.74,64.22,6
TestLake,2018-07-20 12:00,2.1,62.78,6
TestLake,2018-07-20 13:00,2.37,62.89,6
TestLake,2018-07-20 14:00,3.04,64.76,6
TestLake,2018-07-20 15:00,2.8,63.68,6
TestLake,2018-07-20 16:00,2.97,63.82,6
TestLake,2018-07-20 17:00,2.77,63.07,6
TestLake,2018-07-20 18:00,2.88,63.43,6
TestLake,2018-07-20 19:00,2.7,63.36,6
TestLake,2018-07-20 20:00,4.62,68.14,6
TestLake,2018-07-20 21:00,4.34,68.22,6
