SiteID,Date,Time,Date.Time,Water.Temp.C,Air.LoggerID,Air.RowID,Air.Temp.C,Water.P.psi,Air.BP.psi,Sensor.Depth.ft,Water.LoggerID,Water.RowID,Flag.Date.Time,Flag.Water.Temp.C,Flag.Air.Temp.C,Flag.Water.P.psi,Flag.Air.BP.psi,Flag.Sensor.Depth.ft,Month,Day,Year,Flag.Gross.Water.Temp.C,Flag.Spike.Water.Temp.C,Flag.RoC.Water.Temp.C,Flag.Flat.Water.Temp.C,Flag.Gross.Air.Temp.C,Flag.Spike.Air.Temp.C,Flag.RoC.Air.Temp.C,Flag.Flat.Air.Temp.C,Flag.Gross.Water.P.psi,Flag.Spike.Water.P.psi,Flag.RoC.Water.P.psi,Flag.Flat.Water.P.psi,Flag.Gross.Air.BP.psi,Flag.Spike.Air.BP.psi,Flag.RoC.Air.BP.psi,Flag.Flat.Air.BP.psi,Flag.Gross.Sensor.Depth.ft,Flag.Spike.Sensor.Depth.ft,Flag.RoC.Sensor.Depth.ft,Flag.Flat.Sensor.Depth.ft,Comment.MOD.Date.Time,RAW.Date.Time,Comment.MOD.Water.Temp.C,RAW.Water.Temp.C,Comment.MOD.Air.Temp.C,RAW.Air.Temp.C,Comment.MOD.Water.P.psi,RAW.Water.P.psi,Comment.MOD.Air.BP.psi,RAW.Air.BP.psi,Comment.MOD.Sensor.Depth.ft,RAW.Sensor.Depth.ft
DOW04055002,2016-02-13,21:30:00,2016-02-13 21:30:00,1.221,9727221,7986,-9.388,14.6909,14.3875,0.7,10229543,7986,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 21:30:00,,1.221,,-9.388,,14.6909,,14.3875,,0.7
DOW04055002,2016-02-13,22:00:00,2016-02-13 22:00:00,1.221,9727221,7987,-9.799,14.6909,14.3866,0.702,10229543,7987,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 22:00:00,,1.221,,-9.799,,14.6909,,14.3866,,0.702
DOW04055002,2016-02-13,22:30:00,2016-02-13 22:30:00,1.112,9727221,7988,-9.937,14.6926,14.3886,0.701,10229543,7988,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 22:30:00,,1.112,,-9.937,,14.6926,,14.3886,,0.701
DOW04055002,2016-02-13,23:00:00,2016-02-13 23:00:00,1.112,9727221,7989,-10.214,14.688,14.3857,0.697,10229543,7989,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 23:00:00,,1.112,,-10.214,,14.688,,14.3857,,0.697
DOW04055002,2016-02-13,23:30:00,2016-02-13 23:30:00,1.003,9727221,7990,-10.353,14.6851,14.3808,0.702,10229543,7990,,P,P,P,P,P,2,13,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-13 23:30:00,,1.003,,-10.353,,14.6851,,14.3808,,0.702
DOW04055002,2016-02-14,00:00:00,2016-02-14 00:00:00,1.112,9727221,7991,-10.634,14.6833,14.3779,0.705,10229543,7991,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 00:00:00,,1.112,,-10.634,,14.6833,,14.3779,,0.705
DOW04055002,2016-02-14,00:30:00,2016-02-14 00:30:00,1.112,9727221,7992,-10.774,14.6788,14.3729,0.706,10229543,7992,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 00:30:00,,1.112,,-10.774,,14.6788,,14.3729,,0.706
DOW04055002,2016-02-14,01:00:00,2016-02-14 01:00:00,1.003,9727221,7993,-11.058,14.6759,14.3724,0.7,10229543,7993,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 01:00:00,,1.003,,-11.058,,14.6759,,14.3724,,0.7
DOW04055002,2016-02-14,01:30:00,2016-02-14 01:30:00,1.221,9727221,7994,-10.916,14.6725,14.3703,0.697,10229543,7994,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 01:30:00,,1.221,,-10.916,,14.6725,,14.3703,,0.697
DOW04055002,2016-02-14,02:00:00,2016-02-14 02:00:00,1.221,9727221,7995,-10.493,14.6725,14.3689,0.7,10229543,7995,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 02:00:00,,1.221,,-10.493,,14.6725,,14.3689,,0.7
DOW04055002,2016-02-14,02:30:00,2016-02-14 02:30:00,1.221,9727221,7996,-10.214,14.6748,14.3718,0.699,10229543,7996,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 02:30:00,,1.221,,-10.214,,14.6748,,14.3718,,0.699
DOW04055002,2016-02-14,03:00:00,2016-02-14 03:00:00,1.221,9727221,7997,-10.214,14.6725,14.3718,0.694,10229543,7997,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 03:00:00,,1.221,,-10.214,,14.6725,,14.3718,,0.694
DOW04055002,2016-02-14,03:30:00,2016-02-14 03:30:00,1.221,9727221,7998,-10.214,14.6725,14.3718,0.694,10229543,7998,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 03:30:00,,1.221,,-10.214,,14.6725,,14.3718,,0.694
DOW04055002,2016-02-14,04:00:00,2016-02-14 04:00:00,1.112,9727221,7999,-10.075,14.6719,14.3698,0.697,10229543,7999,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 04:00:00,,1.112,,-10.075,,14.6719,,14.3698,,0.697
DOW04055002,2016-02-14,04:30:00,2016-02-14 04:30:00,1.112,9727221,8000,-9.937,14.6742,14.3724,0.696,10229543,8000,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 04:30:00,,1.112,,-9.937,,14.6742,,14.3724,,0.696
DOW04055002,2016-02-14,05:00:00,2016-02-14 05:00:00,1.112,9727221,8001,-9.662,14.6696,14.3683,0.695,10229543,8001,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 05:00:00,,1.112,,-9.662,,14.6696,,14.3683,,0.695
DOW04055002,2016-02-14,05:30:00,2016-02-14 05:30:00,1.112,9727221,8002,-9.388,14.6742,14.3712,0.699,10229543,8002,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 05:30:00,,1.112,,-9.388,,14.6742,,14.3712,,0.699
DOW04055002,2016-02-14,06:00:00,2016-02-14 06:00:00,1.112,9727221,8003,-8.982,14.6765,14.3744,0.697,10229543,8003,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 06:00:00,,1.112,,-8.982,,14.6765,,14.3744,,0.697
DOW04055002,2016-02-14,06:30:00,2016-02-14 06:30:00,1.112,9727221,8004,-8.713,14.6696,14.368,0.696,10229543,8004,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 06:30:00,,1.112,,-8.713,,14.6696,,14.368,,0.696
DOW04055002,2016-02-14,07:00:00,2016-02-14 07:00:00,1.112,9727221,8005,-8.58,14.6604,14.359,0.695,10229543,8005,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 07:00:00,,1.112,,-8.58,,14.6604,,14.359,,0.695
DOW04055002,2016-02-14,07:30:00,2016-02-14 07:30:00,1.112,9727221,8006,-8.447,14.6674,14.364,0.7,10229543,8006,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 07:30:00,,1.112,,-8.447,,14.6674,,14.364,,0.7
DOW04055002,2016-02-14,08:00:00,2016-02-14 08:00:00,1.112,9727221,8007,-8.05,14.6742,14.3718,0.698,10229543,8007,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 08:00:00,,1.112,,-8.05,,14.6742,,14.3718,,0.698
DOW04055002,2016-02-14,08:30:00,2016-02-14 08:30:00,1.112,9727221,8008,-7.657,14.6696,14.3657,0.701,10229543,8008,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 08:30:00,,1.112,,-7.657,,14.6696,,14.3657,,0.701
DOW04055002,2016-02-14,09:00:00,2016-02-14 09:00:00,1.112,9727221,8009,-7.138,14.6651,14.3599,0.704,10229543,8009,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 09:00:00,,1.112,,-7.138,,14.6651,,14.3599,,0.704
DOW04055002,2016-02-14,09:30:00,2016-02-14 09:30:00,1.112,9727221,8010,-6.499,14.6627,14.3567,0.706,10229543,8010,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 09:30:00,,1.112,,-6.499,,14.6627,,14.3567,,0.706
DOW04055002,2016-02-14,10:00:00,2016-02-14 10:00:00,1.112,9727221,8011,-5.496,14.6536,14.3521,0.696,10229543,8011,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 10:00:00,,1.112,,-5.496,,14.6536,,14.3521,,0.696
DOW04055002,2016-02-14,10:30:00,2016-02-14 10:30:00,1.221,9727221,8012,-5.125,14.654,14.3483,0.705,10229543,8012,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 10:30:00,,1.221,,-5.125,,14.654,,14.3483,,0.705
DOW04055002,2016-02-14,11:00:00,2016-02-14 11:00:00,1.221,9727221,8013,-4.758,14.6495,14.3445,0.704,10229543,8013,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 11:00:00,,1.221,,-4.758,,14.6495,,14.3445,,0.704
DOW04055002,2016-02-14,11:30:00,2016-02-14 11:30:00,1.221,9727221,8014,-4.393,14.6381,14.3315,0.707,10229543,8014,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 11:30:00,,1.221,,-4.393,,14.6381,,14.3315,,0.707
DOW04055002,2016-02-14,12:00:00,2016-02-14 12:00:00,1.221,9727221,8015,-4.031,14.6311,14.3302,0.694,10229543,8015,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 12:00:00,,1.221,,-4.031,,14.6311,,14.3302,,0.694
DOW04055002,2016-02-14,12:30:00,2016-02-14 12:30:00,1.221,9727221,8016,-3.911,14.6265,14.3233,0.699,10229543,8016,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 12:30:00,,1.221,,-3.911,,14.6265,,14.3233,,0.699
DOW04055002,2016-02-14,13:00:00,2016-02-14 13:00:00,1.221,9727221,8017,-3.792,14.6082,14.3074,0.694,10229543,8017,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 13:00:00,,1.221,,-3.792,,14.6082,,14.3074,,0.694
DOW04055002,2016-02-14,13:30:00,2016-02-14 13:30:00,1.33,9727221,8018,-3.434,14.5972,14.2943,0.699,10229543,8018,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 13:30:00,,1.33,,-3.434,,14.5972,,14.2943,,0.699
DOW04055002,2016-02-14,14:00:00,2016-02-14 14:00:00,1.33,9727221,8019,-2.962,14.5927,14.2909,0.696,10229543,8019,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 14:00:00,,1.33,,-2.962,,14.5927,,14.2909,,0.696
DOW04055002,2016-02-14,14:30:00,2016-02-14 14:30:00,1.33,9727221,8020,-2.844,14.5857,14.2819,0.701,10229543,8020,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 14:30:00,,1.33,,-2.844,,14.5857,,14.2819,,0.701
DOW04055002,2016-02-14,15:00:00,2016-02-14 15:00:00,1.33,9727221,8021,-2.962,14.5789,14.2769,0.697,10229543,8021,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 15:00:00,,1.33,,-2.962,,14.5789,,14.2769,,0.697
DOW04055002,2016-02-14,15:30:00,2016-02-14 15:30:00,1.33,9727221,8022,-3.316,14.5743,14.2714,0.699,10229543,8022,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 15:30:00,,1.33,,-3.316,,14.5743,,14.2714,,0.699
DOW04055002,2016-02-14,16:00:00,2016-02-14 16:00:00,1.221,9727221,8023,-4.031,14.5715,14.2674,0.702,10229543,8023,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 16:00:00,,1.221,,-4.031,,14.5715,,14.2674,,0.702
DOW04055002,2016-02-14,16:30:00,2016-02-14 16:30:00,1.221,9727221,8024,-4.152,14.5599,14.2555,0.702,10229543,8024,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 16:30:00,,1.221,,-4.152,,14.5599,,14.2555,,0.702
DOW04055002,2016-02-14,17:00:00,2016-02-14 17:00:00,1.221,9727221,8025,-4.393,14.5554,14.2502,0.704,10229543,8025,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 17:00:00,,1.221,,-4.393,,14.5554,,14.2502,,0.704
DOW04055002,2016-02-14,17:30:00,2016-02-14 17:30:00,1.221,9727221,8026,-4.514,14.5463,14.243,0.7,10229543,8026,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 17:30:00,,1.221,,-4.514,,14.5463,,14.243,,0.7
DOW04055002,2016-02-14,18:00:00,2016-02-14 18:00:00,1.112,9727221,8027,-4.636,14.541,14.2404,0.694,10229543,8027,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 18:00:00,,1.112,,-4.636,,14.541,,14.2404,,0.694
DOW04055002,2016-02-14,18:30:00,2016-02-14 18:30:00,1.112,9727221,8028,-4.758,14.541,14.2355,0.705,10229543,8028,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 18:30:00,,1.112,,-4.758,,14.541,,14.2355,,0.705
DOW04055002,2016-02-14,19:00:00,2016-02-14 19:00:00,1.112,9727221,8029,-4.636,14.5342,14.2288,0.705,10229543,8029,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 19:00:00,,1.112,,-4.636,,14.5342,,14.2288,,0.705
DOW04055002,2016-02-14,19:30:00,2016-02-14 19:30:00,1.112,9727221,8030,-4.636,14.5296,14.2218,0.71,10229543,8030,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 19:30:00,,1.112,,-4.636,,14.5296,,14.2218,,0.71
DOW04055002,2016-02-14,20:00:00,2016-02-14 20:00:00,1.003,9727221,8031,-4.514,14.5176,14.2128,0.703,10229543,8031,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 20:00:00,,1.003,,-4.514,,14.5176,,14.2128,,0.703
DOW04055002,2016-02-14,20:30:00,2016-02-14 20:30:00,1.003,9727221,8032,-4.272,14.5152,14.2111,0.702,10229543,8032,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 20:30:00,,1.003,,-4.272,,14.5152,,14.2111,,0.702
DOW04055002,2016-02-14,21:00:00,2016-02-14 21:00:00,1.003,9727221,8033,-4.152,14.5245,14.2207,0.701,10229543,8033,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 21:00:00,,1.003,,-4.152,,14.5245,,14.2207,,0.701
DOW04055002,2016-02-14,21:30:00,2016-02-14 21:30:00,1.003,9727221,8034,-4.031,14.5313,14.2233,0.711,10229543,8034,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 21:30:00,,1.003,,-4.031,,14.5313,,14.2233,,0.711
DOW04055002,2016-02-14,22:00:00,2016-02-14 22:00:00,1.112,9727221,8035,-3.911,14.5319,14.2259,0.706,10229543,8035,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 22:00:00,,1.112,,-3.911,,14.5319,,14.2259,,0.706
DOW04055002,2016-02-14,22:30:00,2016-02-14 22:30:00,1.003,9727221,8036,-3.792,14.5383,14.2331,0.704,10229543,8036,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 22:30:00,,1.003,,-3.792,,14.5383,,14.2331,,0.704
DOW04055002,2016-02-14,23:00:00,2016-02-14 23:00:00,1.003,9727221,8037,-3.672,14.5428,14.2381,0.703,10229543,8037,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 23:00:00,,1.003,,-3.672,,14.5428,,14.2381,,0.703
DOW04055002,2016-02-14,23:30:00,2016-02-14 23:30:00,1.003,9727221,8038,-3.553,14.5474,14.2384,0.713,10229543,8038,,P,P,P,P,P,2,14,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-14 23:30:00,,1.003,,-3.553,,14.5474,,14.2384,,0.713
DOW04055002,2016-02-15,00:00:00,2016-02-15 00:00:00,1.003,9727221,8039,-3.553,14.5428,14.236,0.708,10229543,8039,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 00:00:00,,1.003,,-3.553,,14.5428,,14.236,,0.708
DOW04055002,2016-02-15,00:30:00,2016-02-15 00:30:00,1.003,9727221,8040,-3.434,14.536,14.2294,0.707,10229543,8040,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 00:30:00,,1.003,,-3.434,,14.536,,14.2294,,0.707
DOW04055002,2016-02-15,01:00:00,2016-02-15 01:00:00,1.112,9727221,8041,-3.434,14.5296,14.2224,0.709,10229543,8041,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 01:00:00,,1.112,,-3.434,,14.5296,,14.2224,,0.709
DOW04055002,2016-02-15,01:30:00,2016-02-15 01:30:00,1.112,9727221,8042,-3.316,14.5296,14.2204,0.713,10229543,8042,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 01:30:00,,1.112,,-3.316,,14.5296,,14.2204,,0.713
DOW04055002,2016-02-15,02:00:00,2016-02-15 02:00:00,1.112,9727221,8043,-3.316,14.5249,14.2157,0.713,10229543,8043,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 02:00:00,,1.112,,-3.316,,14.5249,,14.2157,,0.713
DOW04055002,2016-02-15,02:30:00,2016-02-15 02:30:00,1.112,9727221,8044,-3.316,14.5135,14.2088,0.703,10229543,8044,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 02:30:00,,1.112,,-3.316,,14.5135,,14.2088,,0.703
DOW04055002,2016-02-15,03:00:00,2016-02-15 03:00:00,1.112,9727221,8045,-3.079,14.509,14.1977,0.718,10229543,8045,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 03:00:00,,1.112,,-3.079,,14.509,,14.1977,,0.718
DOW04055002,2016-02-15,03:30:00,2016-02-15 03:30:00,1.112,9727221,8046,-2.962,14.5044,14.198,0.707,10229543,8046,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 03:30:00,,1.112,,-2.962,,14.5044,,14.198,,0.707
DOW04055002,2016-02-15,04:00:00,2016-02-15 04:00:00,1.221,9727221,8047,-2.844,14.5003,14.189,0.718,10229543,8047,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 04:00:00,,1.221,,-2.844,,14.5003,,14.189,,0.718
DOW04055002,2016-02-15,04:30:00,2016-02-15 04:30:00,1.221,9727221,8048,-2.494,14.4912,14.1853,0.706,10229543,8048,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 04:30:00,,1.221,,-2.494,,14.4912,,14.1853,,0.706
DOW04055002,2016-02-15,05:00:00,2016-02-15 05:00:00,1.221,9727221,8049,-2.261,14.4888,14.1835,0.704,10229543,8049,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 05:00:00,,1.221,,-2.261,,14.4888,,14.1835,,0.704
DOW04055002,2016-02-15,05:30:00,2016-02-15 05:30:00,1.221,9727221,8050,-2.03,14.4888,14.1841,0.703,10229543,8050,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 05:30:00,,1.221,,-2.03,,14.4888,,14.1841,,0.703
DOW04055002,2016-02-15,06:00:00,2016-02-15 06:00:00,1.221,9727221,8051,-1.799,14.4935,14.1824,0.718,10229543,8051,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 06:00:00,,1.221,,-1.799,,14.4935,,14.1824,,0.718
DOW04055002,2016-02-15,06:30:00,2016-02-15 06:30:00,1.221,9727221,8052,-1.341,14.498,14.1835,0.725,10229543,8052,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 06:30:00,,1.221,,-1.341,,14.498,,14.1835,,0.725
DOW04055002,2016-02-15,07:00:00,2016-02-15 07:00:00,1.221,9727221,8053,-0.887,14.5003,14.1917,0.712,10229543,8053,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 07:00:00,,1.221,,-0.887,,14.5003,,14.1917,,0.712
DOW04055002,2016-02-15,07:30:00,2016-02-15 07:30:00,1.221,9727221,8054,-0.662,14.4958,14.1899,0.706,10229543,8054,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 07:30:00,,1.221,,-0.662,,14.4958,,14.1899,,0.706
DOW04055002,2016-02-15,08:00:00,2016-02-15 08:00:00,1.221,9727221,8055,-0.325,14.4935,14.1838,0.714,10229543,8055,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 08:00:00,,1.221,,-0.325,,14.4935,,14.1838,,0.714
DOW04055002,2016-02-15,08:30:00,2016-02-15 08:30:00,1.221,9727221,8056,0.01,14.4912,14.1824,0.712,10229543,8056,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 08:30:00,,1.221,,0.01,,14.4912,,14.1824,,0.712
DOW04055002,2016-02-15,09:00:00,2016-02-15 09:00:00,1.221,9727221,8057,0.343,14.4912,14.1809,0.716,10229543,8057,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 09:00:00,,1.221,,0.343,,14.4912,,14.1809,,0.716
DOW04055002,2016-02-15,09:30:00,2016-02-15 09:30:00,1.33,9727221,8058,0.674,14.4848,14.1771,0.71,10229543,8058,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 09:30:00,,1.33,,0.674,,14.4848,,14.1771,,0.71
DOW04055002,2016-02-15,10:00:00,2016-02-15 10:00:00,1.33,9727221,8059,0.674,14.4825,14.1771,0.704,10229543,8059,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 10:00:00,,1.33,,0.674,,14.4825,,14.1771,,0.704
DOW04055002,2016-02-15,10:30:00,2016-02-15 10:30:00,1.33,9727221,8060,0.893,14.478,14.1708,0.709,10229543,8060,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 10:30:00,,1.33,,0.893,,14.478,,14.1708,,0.709
DOW04055002,2016-02-15,11:00:00,2016-02-15 11:00:00,1.221,9727221,8061,1.33,14.4774,14.165,0.721,10229543,8061,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 11:00:00,,1.221,,1.33,,14.4774,,14.165,,0.721
DOW04055002,2016-02-15,11:30:00,2016-02-15 11:30:00,1.003,9727221,8062,1.764,14.4717,14.1592,0.721,10229543,8062,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 11:30:00,,1.003,,1.764,,14.4717,,14.1592,,0.721
DOW04055002,2016-02-15,12:00:00,2016-02-15 12:00:00,0.893,9727221,8063,2.517,14.4666,14.1496,0.731,10229543,8063,,P,P,P,P,P,2,15,2016,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,2016-02-15 12:00:00,,0.893,,2.517,,14.4666,,14.1496,,0.731
